"抓取日期","所在页面","商品编号","商品标题","商品价格","商品URL","收货数量","店铺名称","发货地","店铺URL"
"2021-01-12","32","631052488878","陕西苹果水果新鲜2020当季脆甜红富士冰糖心一整箱10斤批5斤包邮","18.80","https://item.taobao.com/item.htm?id=631052488878&ns=1&abbucket=3#detail","85人收货","tb70313498","陕西 渭南","https://store.taobao.com/shop/view_shop.htm?user_number_id=1941082618"
"2021-01-12","32","602688324187","山东栖霞红富士烟台苹果当季新鲜水果礼盒不打蜡有机孕妇顺丰包邮","98.00","https://item.taobao.com/item.htm?id=602688324187&ns=1&abbucket=3#detail","85人收货","崔胜波1985","山东 烟台","https://store.taobao.com/shop/view_shop.htm?user_number_id=716014365"
"2021-01-12","32","633485229939","苹果三拼：金富士+贵妃王林+金果各三个， 品味不同口感","999.00","https://item.taobao.com/item.htm?id=633485229939&ns=1&abbucket=3#detail","85人收货","极客农场掌柜","山东 烟台","https://store.taobao.com/shop/view_shop.htm?user_number_id=3204071777"
"2021-01-12","32","629818257661","山东烟台栖霞整箱应季现摘新鲜红富士苹果水果正宗一级脆甜3/10斤","49.80","https://detail.tmall.com/item.htm?id=629818257661&ns=1&abbucket=3","85人收货","水鲜丰旗舰店","山东 烟台","https://store.taobao.com/shop/view_shop.htm?user_number_id=2209476231115"
"2021-01-12","32","605120779820","辽宁营口盖县苹果红富士辽南熊岳特产应季水果拍下发带箱10斤包邮","31.80","https://item.taobao.com/item.htm?id=605120779820&ns=1&abbucket=3#detail","85人收货","谷香妃","辽宁 营口","https://store.taobao.com/shop/view_shop.htm?user_number_id=3162745671"
"2021-01-12","32","631320917923","冻梨 东北冻花盖梨冻苹果梨秋梨大黑梨东北特产年货水果无渣多汁","24.80","https://item.taobao.com/item.htm?id=631320917923&ns=1&abbucket=3#detail","84人收货","喜气洋洋o","黑龙江 双鸭山","https://store.taobao.com/shop/view_shop.htm?user_number_id=765013941"
"2021-01-12","32","628385527158","潘苹果甘肃天水花牛苹果蛇果礼盒9粒装苹果刮泥新鲜水果整箱包邮","45.90","https://detail.tmall.com/item.htm?id=628385527158&ns=1&abbucket=3","84人收货","潘苹果旗舰店","甘肃 天水","https://store.taobao.com/shop/view_shop.htm?user_number_id=2262180240"
"2021-01-12","32","583149047449","日本原装进口好侍苹果咖喱块咖喱粉咖喱酱饭调料辛口(辣味)230g","16.80","https://item.taobao.com/item.htm?id=583149047449&ns=1&abbucket=3#detail","84人收货","七家商店","北京","https://store.taobao.com/shop/view_shop.htm?user_number_id=4277419300"
"2021-01-12","32","608454588633","农夫山泉17.5°橙子3kg铂金果+15颗（80mm）装阿克苏苹果 组合装","139.00","https://detail.tmall.com/item.htm?id=608454588633&ns=1&abbucket=3","84人收货","农夫山泉生鲜旗舰店","浙江 杭州","https://store.taobao.com/shop/view_shop.htm?user_number_id=2206532415857"
"2021-01-12","32","629801513160","【开水优选】四川盐源丑苹果约5斤单果果规80mm+新鲜应当季水果","29.90","https://item.taobao.com/item.htm?id=629801513160&ns=1&abbucket=3#detail","84人收货","开水优选","四川 成都","https://store.taobao.com/shop/view_shop.htm?user_number_id=3920452314"
"2021-01-12","32","559491838400","陕西白水苹果红富士24枚精装大果子脆甜整箱孕妇宝宝无蜡水果礼盒","98.00","https://detail.tmall.com/item.htm?id=559491838400&ns=1&abbucket=3","84人收货","玉果山寻旗舰店","陕西 西安","https://store.taobao.com/shop/view_shop.htm?user_number_id=3441455863"
"2021-01-12","32","623738606108","纯香果 陕西红富士苹果水果当季平果新鲜5斤装冰糖心红苹果包邮9","14.90","https://detail.tmall.com/item.htm?id=623738606108&ns=1&abbucket=3","84人收货","纯香果旗舰店","陕西 西安","https://store.taobao.com/shop/view_shop.htm?user_number_id=2772080898"
"2021-01-12","32","540187459515","越南品种牛奶果热带新鲜水果金星果星苹果宝宝孕妇月子果3斤包邮","95.00","https://item.taobao.com/item.htm?id=540187459515&ns=1&abbucket=3#detail","83人收货","qiumingjojo","广西 防城港","https://store.taobao.com/shop/view_shop.htm?user_number_id=434251831"
"2021-01-12","32","606828738076","冻秋梨 正宗东北特产冻苹果梨水果当季新鲜梨子甜美凉爽4斤包邮","12.80","https://item.taobao.com/item.htm?id=606828738076&ns=1&abbucket=3#detail","83人收货","思变网络","吉林 四平","https://store.taobao.com/shop/view_shop.htm?user_number_id=726622448"
"2021-01-12","32","606600478419","大连特产当季采摘新鲜苹果整箱精选东北脆甜红富士大果坏果包赔","14.90","https://detail.tmall.com/item.htm?id=606600478419&ns=1&abbucket=3","83人收货","逸知鲜旗舰店","辽宁 大连","https://store.taobao.com/shop/view_shop.htm?user_number_id=2201304026163"
"2021-01-12","32","523926692487","陕西红富士苹果10斤 当季新鲜咸阳洛川马栏红脆甜套袋水苹果包邮","23.00","https://item.taobao.com/item.htm?id=523926692487&ns=1&abbucket=3#detail","83人收货","一直到世界末日吧","陕西 咸阳","https://store.taobao.com/shop/view_shop.htm?user_number_id=715391267"
"2021-01-12","32","621897944326","烟台红富士苹果新鲜水果脆甜山东栖霞当季冰糖心丑平10果整箱5斤","15.90","https://detail.tmall.com/item.htm?id=621897944326&ns=1&abbucket=3","83人收货","多果缤食品旗舰店","山东 烟台","https://store.taobao.com/shop/view_shop.htm?user_number_id=2207699083604"
"2021-01-12","32","632684566878","红富士苹果3斤山东烟台栖霞红富士苹果水果新鲜一级冰糖心整箱装","8.90","https://item.taobao.com/item.htm?id=632684566878&ns=1&abbucket=3#detail","83人收货","旭日出招","山东 日照","https://store.taobao.com/shop/view_shop.htm?user_number_id=2209913796444"
"2021-01-12","32","606072544303","精品一级果10斤烟台苹果水果新鲜脆甜山东栖霞红富士包邮批发整箱","49.90","https://detail.tmall.com/item.htm?id=606072544303&ns=1&abbucket=3","83人收货","萍之恋旗舰店","山东 烟台","https://store.taobao.com/shop/view_shop.htm?user_number_id=2202319863265"
"2021-01-12","32","603693301161","新疆阿克苏冰糖心苹果8斤大果水果新鲜礼盒顺丰包邮丑红富士10","69.80","https://detail.tmall.com/item.htm?id=603693301161&ns=1&abbucket=3","83人收货","甜可果园水果旗舰店","新疆 阿克苏","https://store.taobao.com/shop/view_shop.htm?user_number_id=2623953058"
"2021-01-12","32","553581054094","山东烟台苹果水果包邮当季新鲜平果吃的红富士5斤吃货爱心助农","39.90","https://detail.tmall.com/item.htm?id=553581054094&ns=1&abbucket=3","83人收货","王小二旗舰店","山东 烟台","https://store.taobao.com/shop/view_shop.htm?user_number_id=2939922051"
"2021-01-12","32","607571394784","冻梨东北特产大黑梨新鲜冰凉水果冻秋梨苹果梨冷冻5斤包邮非花盖","9.80","https://item.taobao.com/item.htm?id=607571394784&ns=1&abbucket=3#detail","83人收货","东北嘎嘎土特产","辽宁 鞍山","https://store.taobao.com/shop/view_shop.htm?user_number_id=3062086004"
"2021-01-12","32","627998037357","【拍下立减10元】烟台红富士山东栖霞苹果水果新鲜脆甜多汁","34.98","https://item.taobao.com/item.htm?id=627998037357&ns=1&abbucket=3#detail","83人收货","xrrmm56922","山东 烟台","https://store.taobao.com/shop/view_shop.htm?user_number_id=2097701387"
"2021-01-12","32","627162952618","陕西正宗礼泉县苹果红富士当季新鲜水果脆甜冰糖心不打蜡整箱10斤","8.80","https://item.taobao.com/item.htm?id=627162952618&ns=1&abbucket=3#detail","83人收货","tb722717399","陕西 咸阳","https://store.taobao.com/shop/view_shop.htm?user_number_id=2208815403234"
"2021-01-12","32","628669020768","江苏丰县大沙河沙土地红富士冰糖心丑苹果不打蜡不催红有机肥料","42.00","https://item.taobao.com/item.htm?id=628669020768&ns=1&abbucket=3#detail","83人收货","笑笑541272858","江苏 徐州","https://store.taobao.com/shop/view_shop.htm?user_number_id=2270417812"
"2021-01-12","32","628248763111","新疆阿克苏冰糖心苹果新鲜水果10斤整箱包邮丑苹果红富士平安果","69.00","https://item.taobao.com/item.htm?id=628248763111&ns=1&abbucket=3#detail","83人收货","天山果域","新疆 阿克苏","https://store.taobao.com/shop/view_shop.htm?user_number_id=2510513356"
"2021-01-12","32","629991103276","甘肃天水花牛苹果水果新鲜应季整箱10斤包邮孕妇当季粉面红蛇果","21.90","https://detail.tmall.com/item.htm?id=629991103276&ns=1&abbucket=3","83人收货","晨洁旗舰店","甘肃 天水","https://store.taobao.com/shop/view_shop.htm?user_number_id=2200722912616"
"2021-01-12","32","629364353859","超大果礼盒冰糖心红富士10当季新鲜山西丑苹果比阿克苏好顺丰包邮","56.80","https://item.taobao.com/item.htm?id=629364353859&ns=1&abbucket=3#detail","82人收货","阳浅笑","山西 运城","https://store.taobao.com/shop/view_shop.htm?user_number_id=1666565774"
"2021-01-12","32","631200405837","甘肃天水花牛苹果新鲜净重8斤当季特产整箱3孕妇粉面辅食水果包邮","19.80","https://detail.tmall.com/item.htm?id=631200405837&ns=1&abbucket=3","82人收货","农家有旗舰店","陕西 西安","https://store.taobao.com/shop/view_shop.htm?user_number_id=2206958629560"
"2021-01-12","32","629749097366","新疆阿克苏冰糖心苹果精选礼盒装12枚装当季水果苹果平安果","69.80","https://detail.tmall.com/item.htm?id=629749097366&ns=1&abbucket=3","82人收货","探疆奇遇旗舰店","甘肃 庆阳","https://store.taobao.com/shop/view_shop.htm?user_number_id=2206860562597"
"2021-01-12","32","607320211340","正宗小国光苹果酸甜口5斤包邮新鲜小果光烟台瓦房店苹果东北特产","9.90","https://item.taobao.com/item.htm?id=607320211340&ns=1&abbucket=3#detail","82人收货","bz_joker","辽宁 鞍山","https://store.taobao.com/shop/view_shop.htm?user_number_id=2416904454"
"2021-01-12","32","606302270514","帮爸妈卖水果山东青岛宝山明月日本青森蜜桃苹果甜脆5斤顺丰包邮","9935.00","https://item.taobao.com/item.htm?id=606302270514&ns=1&abbucket=3#detail","82人收货","彭佳慧1004","山东 青岛","https://store.taobao.com/shop/view_shop.htm?user_number_id=1902767723"
"2021-01-12","32","628537327198","四川大凉山盐源丑苹果时令新鲜水果红富士苹果甜萍果整箱包邮","11.80","https://detail.tmall.com/item.htm?id=628537327198&ns=1&abbucket=3","82人收货","文大爷旗舰店","四川 成都","https://store.taobao.com/shop/view_shop.htm?user_number_id=2200765087502"
"2021-01-12","32","630649783512","运城万荣红富士苹果无农药绿色有机精品果十斤包邮","38.80","https://item.taobao.com/item.htm?id=630649783512&ns=1&abbucket=3#detail","82人收货","anxiang815","山西 运城","https://store.taobao.com/shop/view_shop.htm?user_number_id=1022878264"
"2021-01-12","32","632162019642","世界一号大苹果平安果巨型圣诞节平安夜超大苹果礼物800g礼盒包邮","78.00","https://item.taobao.com/item.htm?id=632162019642&ns=1&abbucket=3#detail","82人收货","鲜多乐果坊","广东 深圳","https://store.taobao.com/shop/view_shop.htm?user_number_id=3401990285"
"2021-01-12","32","631196041107","山东烟台黄金奶油红富士苹果10斤整箱新鲜现摘应季黄金帅水平果","31.80","https://detail.tmall.com/item.htm?id=631196041107&ns=1&abbucket=3","82人收货","巧果盼旗舰店","山东 烟台","https://store.taobao.com/shop/view_shop.htm?user_number_id=2207804078281"
"2021-01-12","33","633522565350","净溪绿园陕西洛川红富士苹果水果新鲜应当季整箱平安果10斤脆平果","35.90","https://detail.tmall.com/item.htm?id=633522565350&ns=1&abbucket=3","82人收货","净溪绿园旗舰店","陕西 宝鸡","https://store.taobao.com/shop/view_shop.htm?user_number_id=2207228192686"
"2021-01-12","33","631484363854","新疆阿克苏冰糖心苹果9斤80果产礼盒装，产地直发包邮","78.00","https://item.taobao.com/item.htm?id=631484363854&ns=1&abbucket=3#detail","81人收货","bookou","新疆 阿克苏","https://store.taobao.com/shop/view_shop.htm?user_number_id=72621166"
"2021-01-12","33","602635350557","烟台红富士苹果栖霞水果10十脆甜斤山东应季带箱新鲜当季整箱平果","25.90","https://detail.tmall.com/item.htm?id=602635350557&ns=1&abbucket=3","81人收货","百裕秋香旗舰店","山东 烟台","https://store.taobao.com/shop/view_shop.htm?user_number_id=2200795686138"
"2021-01-12","33","630601396249","山东烟台红富士苹果新鲜应季水果脆甜多汁现摘现发3斤装包邮5","10.90","https://detail.tmall.com/item.htm?id=630601396249&ns=1&abbucket=3","81人收货","真的有料食品专营店","山东 烟台","https://store.taobao.com/shop/view_shop.htm?user_number_id=2209061053389"
"2021-01-12","33","635362219197","特级大凉山丑苹果12斤大果盐源冰糖心昭通野生红富士苹果非阿克苏","58.80","https://item.taobao.com/item.htm?id=635362219197&ns=1&abbucket=3#detail","81人收货","壹号水果基地","四川 凉山","https://store.taobao.com/shop/view_shop.htm?user_number_id=3422321027"
"2021-01-12","33","612815039615","陕西洛川红富士苹果水果10斤新鲜当季脆甜冰糖心丑萍果整箱5包邮","25.80","https://detail.tmall.com/item.htm?id=612815039615&ns=1&abbucket=3","81人收货","甘福园旗舰店","陕西 延安","https://store.taobao.com/shop/view_shop.htm?user_number_id=3015214310"
"2021-01-12","33","630849938268","正宗新疆阿克苏冰糖心苹果新鲜脆甜水果糖心丑苹果红富士顺丰包邮","39.90","https://detail.tmall.com/item.htm?id=630849938268&ns=1&abbucket=3","81人收货","玉果汇旗舰店","新疆 阿克苏","https://store.taobao.com/shop/view_shop.htm?user_number_id=2208432932627"
"2021-01-12","33","631217519953","山东红富士苹果5斤烟台红富士平安果新鲜当季整箱包邮糖心丑苹果","21.90","https://item.taobao.com/item.htm?id=631217519953&ns=1&abbucket=3#detail","81人收货","最好的60","山东 临沂","https://store.taobao.com/shop/view_shop.htm?user_number_id=2299743160"
"2021-01-12","33","566427399889","【顶端果业】陕西洛川富士洛川苹果新鲜水果20枚85mm整箱顺丰包邮","128.00","https://detail.tmall.com/item.htm?id=566427399889&ns=1&abbucket=3","81人收货","洛川苹果旗舰店","陕西 延安","https://store.taobao.com/shop/view_shop.htm?user_number_id=2851184655"
"2021-01-12","33","628937463321","河北正宗王林苹果新鲜应季水果5斤包邮酸甜脆甜爽口孕妇可食用","15.80","https://item.taobao.com/item.htm?id=628937463321&ns=1&abbucket=3#detail","81人收货","tb72346817","河北 唐山","https://store.taobao.com/shop/view_shop.htm?user_number_id=2200720760032"
"2021-01-12","33","628736444321","正宗辽宁盖县黄元帅苹果黄香蕉苹果黄金帅苹果精品优质大果10斤","59.90","https://item.taobao.com/item.htm?id=628736444321&ns=1&abbucket=3#detail","81人收货","小小苹果源","辽宁 营口","https://store.taobao.com/shop/view_shop.htm?user_number_id=3028499548"
"2021-01-12","33","632170155532","甘肃天水花牛苹果10斤新鲜水果当季整箱大果红蛇粉面刮泥甜粉包邮","14.80","https://item.taobao.com/item.htm?id=632170155532&ns=1&abbucket=3#detail","81人收货","tb6337644363","甘肃 天水","https://store.taobao.com/shop/view_shop.htm?user_number_id=2208714139625"
"2021-01-12","33","610444451125","正宗东北大冻梨苹果梨冻黑梨冻秋梨冰甜梨子非花盖梨新鲜水果包邮","16.90","https://detail.tmall.com/item.htm?id=610444451125&ns=1&abbucket=3","81人收货","香幕旗舰店","辽宁 丹东","https://store.taobao.com/shop/view_shop.htm?user_number_id=2201232779187"
"2021-01-12","33","582105395193","红翡王林苹果自然雀斑美人苹果脆甜非红富士 年货礼盒顺丰5斤左右","80.00","https://item.taobao.com/item.htm?id=582105395193&ns=1&abbucket=3#detail","81人收货","iamakid1","山东 威海","https://store.taobao.com/shop/view_shop.htm?user_number_id=83116657"
"2021-01-12","33","634785410773","正宗红富士苹果脆甜水果新鲜当季整箱10斤5斤顺丰包邮平安果时令","19.90","https://item.taobao.com/item.htm?id=634785410773&ns=1&abbucket=3#detail","81人收货","dingheng0000","江苏 徐州","https://store.taobao.com/shop/view_shop.htm?user_number_id=868784091"
"2021-01-12","33","630905984564","天水花牛苹果10/5斤新鲜当季水果红蛇果整箱老人宝宝婴儿辅食粉糯","14.82","https://item.taobao.com/item.htm?id=630905984564&ns=1&abbucket=3#detail","81人收货","特产零食特价店","山东 枣庄","https://store.taobao.com/shop/view_shop.htm?user_number_id=2209699470829"
"2021-01-12","33","604021740637","【大果17-18个装】陕西红富士苹果 新鲜脆甜 酥脆多汁  净重9.5斤","49.80","https://item.taobao.com/item.htm?id=604021740637&ns=1&abbucket=3#detail","81人收货","air在水一方","陕西 咸阳","https://store.taobao.com/shop/view_shop.htm?user_number_id=654446860"
"2021-01-12","33","629196109363","特级新疆阿克苏冰糖心苹果大果水果新鲜净重9斤红富士苹果超级甜","68.00","https://detail.tmall.com/item.htm?id=629196109363&ns=1&abbucket=3","81人收货","以稀旗舰店","新疆 阿克苏","https://store.taobao.com/shop/view_shop.htm?user_number_id=3898015136"
"2021-01-12","33","629073042133","新鲜高山红富士寺河山10斤应季灵宝苹果现摘糖心脆甜水果整箱包邮","39.00","https://item.taobao.com/item.htm?id=629073042133&ns=1&abbucket=3#detail","80人收货","秦唯ycm","河南 三门峡","https://store.taobao.com/shop/view_shop.htm?user_number_id=834271114"
"2021-01-12","33","631198146808","冰糖心苹果水果新鲜当季整箱平果红富士糖心苹果丑苹果10斤包邮","19.80","https://detail.tmall.com/item.htm?id=631198146808&ns=1&abbucket=3","80人收货","果隐忍者旗舰店","甘肃 天水","https://store.taobao.com/shop/view_shop.htm?user_number_id=2209472607913"
"2021-01-12","33","631845209337","吃的带字山东烟台苹果水果栖霞红富士霜降摘新鲜脆甜5斤包邮","26.99","https://item.taobao.com/item.htm?id=631845209337&ns=1&abbucket=3#detail","80人收货","老顺合作社","山东 烟台","https://store.taobao.com/shop/view_shop.htm?user_number_id=2648692548"
"2021-01-12","33","631923949707","农园好田新疆阿克苏冰糖心苹果5斤装顺丰包邮","36.80","https://detail.tmall.com/item.htm?id=631923949707&ns=1&abbucket=3","80人收货","天猫超市","上海","https://store.taobao.com/shop/view_shop.htm?user_number_id=725677994"
"2021-01-12","33","630771278048","新疆阿克苏冰糖心苹果正宗10斤整箱包邮红富士丑苹果直发新鲜水果","49.90","https://item.taobao.com/item.htm?id=630771278048&ns=1&abbucket=3#detail","80人收货","可爱可亲南","新疆 阿克苏","https://store.taobao.com/shop/view_shop.htm?user_number_id=3438240358"
"2021-01-12","33","607651277754","陕西洛川红富士苹果水果精品新鲜冰糖心丑脆甜10斤孕妇宝宝嘎啦十","34.90","https://detail.tmall.com/item.htm?id=607651277754&ns=1&abbucket=3","80人收货","怡萱水果旗舰店","陕西 延安","https://store.taobao.com/shop/view_shop.htm?user_number_id=2201257922128"
"2021-01-12","33","604285993819","冰糖心红富士新鲜水果 现摘现发脆甜多汁 带箱10斤包邮整箱丑苹果","29.90","https://item.taobao.com/item.htm?id=604285993819&ns=1&abbucket=3#detail","80人收货","shijianjun999","山西 临汾","https://store.taobao.com/shop/view_shop.htm?user_number_id=2200542359828"
"2021-01-12","33","613524677612","山东烟台栖霞黄金奶油富士苹果5斤整箱新鲜红富士牛奶水果精品装","36.90","https://detail.tmall.com/item.htm?id=613524677612&ns=1&abbucket=3","80人收货","云依禾农庄京华专卖店","山东 烟台","https://store.taobao.com/shop/view_shop.htm?user_number_id=3969750486"
"2021-01-12","33","633517190061","宏口福山西吉县红富士苹果新鲜壶口苹果特大脆甜孕妇水果顺丰包邮","58.00","https://detail.tmall.com/item.htm?id=633517190061&ns=1&abbucket=3","80人收货","宏口福水果旗舰店","山西 临汾","https://store.taobao.com/shop/view_shop.htm?user_number_id=3535990958"
"2021-01-12","33","601232977863","天水花牛苹果宝宝老人刮泥蛇果新鲜水果当季粉面带箱10斤甘肃特产","14.90","https://item.taobao.com/item.htm?id=601232977863&ns=1&abbucket=3#detail","80人收货","tb37917331","甘肃 天水","https://store.taobao.com/shop/view_shop.htm?user_number_id=2575681360"
"2021-01-12","33","633609210105","天水花牛苹果10斤大果新鲜当季甘肃一级水果粉面苹果现摘整箱蛇果","25.80","https://item.taobao.com/item.htm?id=633609210105&ns=1&abbucket=3#detail","80人收货","心有灵犀一点1986","山东 济南","https://store.taobao.com/shop/view_shop.htm?user_number_id=4189108209"
"2021-01-12","33","608983043976","王林青苹果酸脆10斤酸甜新鲜水果脆甜5斤包邮丑 河北特产王林苹果","24.90","https://detail.tmall.com/item.htm?id=608983043976&ns=1&abbucket=3","80人收货","果巷子旗舰店","河北 衡水","https://store.taobao.com/shop/view_shop.htm?user_number_id=2206876756777"
"2021-01-12","33","628995850851","新疆阿克苏冰糖心苹果新鲜9斤当季水果丑苹果特级红富士大果包邮","69.80","https://item.taobao.com/item.htm?id=628995850851&ns=1&abbucket=3#detail","80人收货","q243351726","新疆 阿克苏","https://store.taobao.com/shop/view_shop.htm?user_number_id=671091899"
"2021-01-12","33","625818656512","新鲜灵宝红富士苹果水果冰糖心脆甜SOD整箱大果10斤包邮孕妇应季","19.90","https://item.taobao.com/item.htm?id=625818656512&ns=1&abbucket=3#detail","80人收货","fc_bboy","河南 三门峡","https://store.taobao.com/shop/view_shop.htm?user_number_id=394216844"
"2021-01-12","33","607070593272","陕西老树秦冠苹果10斤 粉面甜刮泥野生红丑新鲜红香蕉水苹果包邮","23.00","https://item.taobao.com/item.htm?id=607070593272&ns=1&abbucket=3#detail","80人收货","一直到世界末日吧","陕西 咸阳","https://store.taobao.com/shop/view_shop.htm?user_number_id=715391267"
"2021-01-12","33","624696790871","东北冻梨4斤新鲜当季水果苹果梨花盖冻秋梨大黑梨家乡特产包邮","29.80","https://detail.tmall.com/item.htm?id=624696790871&ns=1&abbucket=3","79人收货","探味君旗舰店","吉林 松原","https://store.taobao.com/shop/view_shop.htm?user_number_id=2271279753"
"2021-01-12","33","627493072665","纯香果甘肃天水花牛苹果水果新鲜当季10斤红苹果整箱蛇果大果包邮","12.90","https://detail.tmall.com/item.htm?id=627493072665&ns=1&abbucket=3","79人收货","纯香果旗舰店","甘肃 天水","https://store.taobao.com/shop/view_shop.htm?user_number_id=2772080898"
"2021-01-12","33","632910033351","【年货礼盒装】新西兰红玫瑰苹果12枚新鲜应当季水果进口萍果包邮","69.80","https://detail.tmall.com/item.htm?id=632910033351&ns=1&abbucket=3","79人收货","甘福园旗舰店","浙江 嘉兴","https://store.taobao.com/shop/view_shop.htm?user_number_id=3015214310"
"2021-01-12","33","631857013832","正宗冰糖心苹果孕妇新鲜当季现摘水果香甜糖心丑苹果应季整箱10斤","58.88","https://detail.tmall.com/item.htm?id=631857013832&ns=1&abbucket=3","79人收货","小宁子旗舰店","山西 运城","https://store.taobao.com/shop/view_shop.htm?user_number_id=2207680455779"
"2021-01-12","33","631054768040","苹果水果当季新鲜陕西红富士10斤一整箱包邮应季脆甜冰糖心5斤批","18.88","https://item.taobao.com/item.htm?id=631054768040&ns=1&abbucket=3#detail","79人收货","tb70313498","陕西 渭南","https://store.taobao.com/shop/view_shop.htm?user_number_id=1941082618"
"2021-01-12","33","623778232599","苹果水果新鲜当季应季冰糖心5斤平果脆甜红富士10丑萍果整箱包邮","18.80","https://detail.tmall.com/item.htm?id=623778232599&ns=1&abbucket=3","79人收货","喜多鲜旗舰店","山西 运城","https://store.taobao.com/shop/view_shop.htm?user_number_id=4179999320"
"2021-01-12","33","626765365400","四川盐源冰糖心丑苹果现摘新鲜水果大凉山平果高山红富士10斤包邮","18.80","https://detail.tmall.com/item.htm?id=626765365400&ns=1&abbucket=3","79人收货","奇耙水果旗舰店","四川 成都","https://store.taobao.com/shop/view_shop.htm?user_number_id=4036936619"
"2021-01-12","33","630825221646","新疆阿克苏冰糖心苹果新鲜当季水果丑萍果甜特级大红富士整箱10斤","68.00","https://item.taobao.com/item.htm?id=630825221646&ns=1&abbucket=3#detail","79人收货","19900ying","新疆 阿克苏","https://store.taobao.com/shop/view_shop.htm?user_number_id=2205374722"
"2021-01-12","33","605309934205","黄金帅苹果黄元帅苹果10粉苹果金帅婴儿新鲜刮泥蛇果面黄蕉牛奶油","16.90","https://detail.tmall.com/item.htm?id=605309934205&ns=1&abbucket=3","79人收货","顾一旗舰店","山东 烟台","https://store.taobao.com/shop/view_shop.htm?user_number_id=3529747702"
"2021-01-12","33","616722830514","原产地进口爱妃苹果中果8粒水果新鲜新西兰新年礼盒当季顺丰包邮","129.00","https://detail.tmall.com/item.htm?id=616722830514&ns=1&abbucket=3","79人收货","爱妃水果旗舰店","上海","https://store.taobao.com/shop/view_shop.htm?user_number_id=2207013420492"
"2021-01-12","33","632421866121","大果冰糖心山西运城红富士新鲜水果农家10斤脆甜整箱吃临猗丑苹果","44.90","https://item.taobao.com/item.htm?id=632421866121&ns=1&abbucket=3#detail","79人收货","雷家果园","山西 运城","https://store.taobao.com/shop/view_shop.htm?user_number_id=3331964756"
"2021-01-12","34","630857652622","河北冰糖心红富士苹果新鲜现摘当季水果整箱直发10斤包邮脆甜多汁","29.52","https://item.taobao.com/item.htm?id=630857652622&ns=1&abbucket=3#detail","79人收货","瑞坤商行","河北 衡水","https://store.taobao.com/shop/view_shop.htm?user_number_id=3131562223"
"2021-01-12","34","602924517227","齐峰缘 陕西红富士苹果新鲜应季水果丑苹果冰糖心带箱10斤包邮","19.90","https://detail.tmall.com/item.htm?id=602924517227&ns=1&abbucket=3","79人收货","齐峰缘旗舰店","陕西 宝鸡","https://store.taobao.com/shop/view_shop.htm?user_number_id=1758843131"
"2021-01-12","34","629917133785","正宗新疆阿克苏冰糖心苹果 特级新鲜水果现摘净重8斤高老庄少爷店","68.00","https://item.taobao.com/item.htm?id=629917133785&ns=1&abbucket=3#detail","78人收货","高老庄少爷","新疆 阿克苏","https://store.taobao.com/shop/view_shop.htm?user_number_id=35278176"
"2021-01-12","34","634763551559","红富士苹果当季整箱10斤陕西新鲜水果圣诞果应季冰糖心苹果平安果","16.90","https://detail.tmall.com/item.htm?id=634763551559&ns=1&abbucket=3","78人收货","大胖猴旗舰店","陕西 咸阳","https://store.taobao.com/shop/view_shop.htm?user_number_id=2206741857863"
"2021-01-12","34","633459758408","东北特产大冻梨大黑梨冰梨花盖梨冻秋梨新鲜水果冻苹果梨顺丰包邮","19.50","https://item.taobao.com/item.htm?id=633459758408&ns=1&abbucket=3#detail","78人收货","延边特产8575","吉林 延边朝鲜族","https://store.taobao.com/shop/view_shop.htm?user_number_id=2206940137596"
"2021-01-12","34","628598032103","陕西特产洛川苹果当季水果10斤礼盒年货企业团购员工福利顺丰包邮","29.90","https://detail.tmall.com/item.htm?id=628598032103&ns=1&abbucket=3","78人收货","luochuanapple洛川专卖店","","https://store.taobao.com/shop/view_shop.htm?user_number_id=2338437059"
"2021-01-12","34","629601641236","洛川红富士苹果礼盒装脆甜苹果12枚新年送礼年货顺丰包邮","69.80","https://detail.tmall.com/item.htm?id=629601641236&ns=1&abbucket=3","78人收货","汉园香旗舰店","甘肃 庆阳","https://store.taobao.com/shop/view_shop.htm?user_number_id=2208358657236"
"2021-01-12","34","588707805251","新西兰苹果水果新鲜整箱进口当季加力果嘎啦果小苹果12颗顺丰包邮","78.00","https://detail.tmall.com/item.htm?id=588707805251&ns=1&abbucket=3","78人收货","greenhow食品旗舰店","北京","https://store.taobao.com/shop/view_shop.htm?user_number_id=2884779645"
"2021-01-12","34","631067274660","正宗超甜 红富士苹果水果新鲜脆甜红苹果应季孕妇丑苹果包邮5斤","19.80","https://detail.tmall.com/item.htm?id=631067274660&ns=1&abbucket=3","78人收货","喜鲜山旗舰店","河北 保定","https://store.taobao.com/shop/view_shop.htm?user_number_id=2208907115102"
"2021-01-12","34","634156608429","黄元帅苹果新鲜黄香蕉粉面香甜水果老人婴儿刮泥5斤10辽宁黄金帅","8.90","https://item.taobao.com/item.htm?id=634156608429&ns=1&abbucket=3#detail","78人收货","安贝小乐","辽宁 葫芦岛","https://store.taobao.com/shop/view_shop.htm?user_number_id=2006659760"
"2021-01-12","34","629123213140","甘肃会宁冰糖心苹果10斤脆甜大果红富士当季新鲜水果年货促销整箱","59.80","https://item.taobao.com/item.htm?id=629123213140&ns=1&abbucket=3#detail","78人收货","dreamy蔓婷","甘肃 白银","https://store.taobao.com/shop/view_shop.htm?user_number_id=2485740268"
